Stcd,Cntycd,Office Name,City,ST
38,029,Emmons County USDA Serv Cntr,Linton,ND
38,031,Foster County USDA Serv Cntr,Carrington,ND
38,033,Golden Valley County USDA Serv Cntr,Beach,ND
38,035,Grand Forks County USDA Serv Cntr,Grand Forks,ND
38,037,Grant County USDA Serv Cntr,Carson,ND
38,039,Griggs County USDA Serv Cntr,Cooperstown,ND
38,041,Hettinger County USDA Serv Cntr,Mott,ND
38,043,Kidder County USDA Serv Cntr,Steele,ND
38,045,LaMoure County USDA Serv Cntr,Lamoure,ND
38,047,Logan County USDA Serv Cntr,Napoleon,ND
38,049,Mc Henry County USDA Serv Cntr,Towner,ND
38,055,Mc Lean County USDA Serv Cntr,Garrison,ND
38,051,McIntosh County USDA Serv Cntr,Ashley,ND
38,053,McKenzie County USDA Serv Cntr,Watford City,ND
38,057,Mercer County USDA Serv Cntr,Beulah,ND
38,059,Morton County USDA Serv Cntr,Mandan,ND
38,061,Mountrail County USDA Serv Cntr,Stanley,ND
38,063,Nelson County USDA Serv Cntr,Lakota,ND
38,065,Oliver County USDA Serv Cntr,Center,ND
38,067,Pembina County USDA Serv Cntr,Cavalier,ND
38,069,Pierce County USDA Serv Cntr,Rugby,ND
38,071,Ramsey County USDA Serv Cntr,Devils Lake,ND
38,073,Ransom County USDA Serv Cntr,Lisbon,ND
38,075,Renville County USDA Serv Cntr,Mohall,ND
38,077,Richland County USDA Serv Cntr,Wahpeton,ND
38,079,Rolette County USDA Serv Cntr,Rolla,ND
38,081,Sargent County USDA Serv Cntr,Forman,ND
38,083,Sheridan County USDA Serv Cntr,McClusky,ND
38,085,Sioux County USDA Serv Cntr,Selfridge,ND
38,087,Slope County USDA Serv Cntr,Amidon,ND
38,089,Stark/Billings County USDA Serv Cntr,Dickinson,ND
38,091,Steele County USDA Serv Cntr,Finley,ND
38,093,Stutsman County USDA Serv Cntr,Jamestown,ND
38,095,Towner County USDA Serv Cntr,Cando,ND
38,097,Traill County USDA Serv Cntr,Hillsboro,ND
38,099,Walsh County USDA Serv Cntr,Park River,ND
38,101,Ward County USDA Serv Cntr,Minot,ND
38,103,Wells County USDA Serv Cntr,Fessenden,ND
38,105,Williams County USDA Serv Cntr,Williston,ND
39,000,Ohio State USDA Office,Columbus,OH
39,001,Adams County USDA Serv Cntr,West Union,OH
39,003,Allen County USDA Serv Cntr,Lima,OH
39,005,Ashland County USDA Serv Cntr,Ashland,OH
39,007,Ashtabula County USDA Serv Cntr,Orwell,OH
39,009,Athens County USDA Serv Cntr,The Plains,OH
39,011,Auglaize County USDA Serv Cntr,Wapakoneta,OH
39,013,Belmont County USDA Serv Cntr,Barnsville,OH
39,015,Brown County USDA Serv Cntr,Georgetown,OH
39,017,Butler County USDA Serv Cntr,Hamilton,OH
39,019,Carroll County USDA Serv Cntr,Carrollton,OH
39,021,Champaign County USDA Serv Cntr,Urbana,OH
39,023,Clark County USDA Serv Cntr,Springfield,OH
39,025,Clermont County USDA Serv Cntr,Owensville,OH
39,027,Clinton County USDA Serv Cntr,Wilmington,OH
39,029,Columbiana County USDA Serv Cntr,Salem,OH
39,031,Coshocton County USDA Serv Cntr,Coshocton,OH
39,033,Crawford County USDA Serv Cntr,Bucyrus,OH
39,035,Cuyahoga County FSA Office,Medina,OH
39,037,Darke County USDA Serv Cntr,Greenville,OH
39,039,Defiance County USDA Serv Cntr,Defiance,OH
39,041,Delaware County USDA Serv Cntr,Delaware,OH
39,043,Erie County USDA Serv Cntr,Sandusky,OH
39,045,Fairfield County USDA Serv Cntr,Lancaster,OH
39,047,Fayette County USDA Serv Cntr,Washington Crthouse,OH
39,049,Franklin County USDA Serv Cntr,Grove City,OH
39,051,Fulton County USDA Serv Cntr,Wauseon,OH
39,053,Gallia County USDA Serv Cntr,Gallipolis,OH
39,055,Geauga County FSA Office,Orwell,OH
39,057,Greene County USDA Serv Cntr,Xenia,OH
39,059,Guernsey County USDA Serv Cntr,Cambridge,OH
39,061,Hamilton County FSA Office,Hamilton,OH
39,063,Hancock County USDA Serv Cntr,Findlay,OH
39,065,Hardin County USDA Serv Cntr,West Kenton,OH
39,067,Harrison County USDA Serv Cntr,Hopedale,OH
39,069,Henry County USDA Serv Cntr,Napoleon,OH
39,071,Highland County USDA Serv Cntr,Hillsboro,OH
39,073,Hocking County FSA Office,The Plains,OH
39,075,Holmes County USDA Serv Cntr,Millersburg,OH
39,077,Huron County USDA Serv Cntr,Norwalk,OH
39,079,Jackson County USDA Serv Cntr,Jackson,OH
39,081,Jefferson County FSA Office,Hopedale,OH
39,083,Knox County USDA Serv Cntr,Mt. Vernon,OH
39,085,Lake County FSA Office,Orwell,OH
39,087,Lawrence County FSA Office,Gallipolis,OH
39,089,Licking County USDA Serv Cntr,Newark,OH
39,091,Logan County USDA Serv Cntr,Bellefontaine,OH
39,093,Lorain County USDA Serv Cntr,Elyria,OH
39,094,Lucas East County FSA Office,Oak Harbor,OH
39,095,Lucas West County FSA Office,Wauseon,OH
39,097,Madison County USDA Serv Cntr,London,OH
39,099,Mahoning County FSA Office,Salem,OH
39,101,Marion County USDA Serv Cntr,Marion,OH
39,103,Medina County USDA Serv Cntr,Medina,OH
39,105,Meigs County USDA Serv Cntr,Pomeroy,OH
39,107,Mercer County USDA Serv Cntr,Celina,OH
39,109,Miami County USDA Serv Cntr,Troy,OH
39,111,Monroe County FSA Office,Barnsville,OH
39,113,Montgomery County USDA Serv Cntr,New Lebanon,OH
39,115,Morgan County FSA Office,Zanesville,OH
39,117,Morrow County USDA Serv Cntr,Mount Gilead,OH
39,119,Muskingum County USDA Serv Cntr,Zanesville,OH
39,121,Noble County FSA Office,Cambridge,OH
39,123,Ottawa County USDA Serv Cntr,Oak Harbor,OH
39,125,Paulding County USDA Serv Cntr,Paulding,OH
39,127,Perry County USDA Serv Cntr,Somerset,OH
39,129,Pickaway County USDA Serv Cntr,Circleville,OH
39,131,Pike County USDA Serv Cntr,Waverly,OH
39,133,Portage County USDA Serv Cntr,Ravenna,OH
39,135,Preble County USDA Serv Cntr,Eaton,OH
39,137,Putnam County USDA Serv Cntr,Ottawa,OH
39,139,Richland County USDA Serv Cntr,Mansfield,OH
39,141,Ross County USDA Serv Cntr,Chillicothe,OH
39,143,Sandusky County USDA Serv Cntr,Fremont,OH
39,145,Scioto County USDA Serv Cntr,Portsmouth,OH
39,147,Seneca County USDA Serv Cntr,Tiffin,OH
39,149,Shelby County USDA Serv Cntr,Sidney,OH
39,151,Stark County USDA Serv Cntr,Canton,OH
39,153,Summit County FSA Office,Ravenna,OH
39,155,Trumbull County USDA Serv Cntr,Cortland,OH
39,157,Tuscarawas County USDA Serv Cntr,New Philadelphia,OH
39,159,Union County USDA Serv Cntr,Marysville,OH
39,161,Van Wert County USDA Serv Cntr,Van Wert,OH
39,163,Vinton County FSA Office,Jackson,OH
39,165,Warren County USDA Serv Cntr,Lebanon,OH
39,167,Washington County USDA Serv Cntr,Marietta,OH
39,169,Wayne County USDA Serv Cntr,Wooster,OH
39,171,Williams County USDA Serv Cntr,Bryan,OH
39,173,Wood County USDA Serv Cntr,Bowling Green,OH
39,175,Wyandot County USDA Serv Cntr,Upper Sandusky,OH
40,000,Oklahoma State USDA Office,Stillwater,OK
40,001,Adair County FSA Office,Tahlequah,OK
40,003,Alfalfa County USDA Serv Cntr,Cherokee,OK
40,005,Atoka County USDA Serv Cntr,Atoka,OK
40,007,Beaver County USDA Serv Cntr,Beaver,OK
40,009,Beckham County USDA Serv Cntr,Sayre,OK
40,011,Blaine County USDA Serv Cntr,Watonga,OK
40,013,Bryan County USDA Serv Cntr,Durant,OK
40,015,Caddo County USDA Serv Cntr,Anadarko,OK
40,017,Canadian County USDA Serv Cntr,El Reno,OK
40,019,Carter County FSA Office,Marietta,OK
40,021,Cherokee County USDA Serv Cntr,Tahlequah,OK
40,023,Choctaw County USDA Serv Cntr,Hugo,OK
40,025,Cimarron County USDA Serv Cntr,Boise City,OK
40,027,Cleveland County USDA Serv Cntr,Norman,OK
40,029,Coal County FSA Office,Atoka,OK
40,031,Comanche County USDA Serv Cntr,Lawton,OK
40,033,Cotton County USDA Serv Cntr,Walters,OK
40,035,Craig County USDA Serv Cntr,Vinita,OK
40,037,Creek County FSA Office,Okemah,OK
40,039,Custer County USDA Serv Cntr,Clinton,OK
40,041,Delaware County USDA Serv Cntr,Jay,OK
40,043,Dewey County USDA Serv Cntr,Taloga,OK
40,045,Ellis County USDA Serv Cntr,Arnett,OK
40,047,Garfield County USDA Serv Cntr,Enid,OK
40,049,Garvin County USDA Serv Cntr,Pauls Valley,OK
40,051,Grady County USDA Serv Cntr,Chickasha,OK
40,053,Grant County USDA Serv Cntr,Medford,OK
40,055,Greer County USDA Serv Cntr,Mangum,OK
40,057,Harmon County USDA Serv Cntr,Hollis,OK
40,059,Harper County USDA Serv Cntr,Buffalo,OK
40,061,Haskell County USDA Serv Cntr,Stigler,OK
40,063,Hughes County USDA Serv Cntr,Holdenville,OK
40,065,Jackson County USDA Serv Cntr,Altus,OK
40,067,Jefferson County USDA Serv Cntr,Waurika,OK
40,069,Johnston County USDA Serv Cntr,Tishomingo,OK
40,071,Kay County USDA Serv Cntr,Newkirk,OK
40,073,Kingfisher County USDA Serv Cntr,Kingfisher,OK
40,075,Kiowa County USDA Serv Cntr,Hobart,OK
40,077,Latimer County FSA Office,McAlester,OK
40,079,Leflore County USDA Serv Cntr,Poteau,OK
40,081,Lincoln County USDA Serv Cntr,Chandler,OK
40,083,Logan County USDA Serv Cntr,Guthrie,OK
40,085,Love County USDA Serv Cntr,Marietta,OK
40,093,Major County USDA Serv Cntr,Fairview,OK
40,097,Mayes County USDA Serv Cntr,Pryor,OK
40,087,McClain County USDA Serv Cntr,Purcell,OK
40,089,McCurtain County USDA Serv Cntr,Idabel,OK
40,091,McIntosh County FSA Office,McAlester,OK
40,095,Marshall County FSA Office,Marietta,OK
40,099,Murray County FSA Office,Pauls Valley,OK
40,101,Muskogee County USDA Serv Cntr,Muskogee,OK
40,103,Noble County USDA Serv Cntr,Perry,OK
40,105,Nowata County USDA Serv Cntr,Nowata,OK
40,107,Okfuskee County USDA Serv Cntr,Okemah,OK
40,109,Oklahoma County FSA Office,Guthrie,OK
40,111,Okmulgee County USDA Serv Cntr,Okmulgee,OK
40,113,Osage County USDA Serv Cntr,Pawhuska,OK
40,115,Ottawa County USDA Serv Cntr,Miami,OK
40,117,Pawnee County USDA Serv Cntr,Pawnee,OK
40,119,Payne County USDA Serv Cntr,Stillwater,OK
40,121,Pittsburg County USDA Serv Cntr,McAlester,OK
40,123,Pontotoc County USDA Serv Cntr,Ada,OK
40,125,Pottawatomie County USDA Serv Cntr,Shawnee,OK
40,127,Pushmataha County USDA Serv Cntr,Antlers,OK
40,129,Roger Mills County USDA Serv Cntr,Cheyenne,OK
40,131,Rogers County USDA Serv Cntr,Claremore,OK
40,133,Seminole County USDA Serv Cntr,Wewoka,OK
40,135,Sequoyah County FSA Office,Tahlequah,OK
40,137,Stephens County USDA Serv Cntr,Duncan,OK
40,139,Texas County USDA Serv Cntr,Guymon,OK
40,141,Tillman County USDA Serv Cntr,Frederick,OK
40,143,Tulsa County FSA Office,Claremore,OK
40,145,Wagoner County USDA Serv Cntr,Wagoner,OK
40,147,Washington County USDA Serv Cntr,Nowata,OK
40,149,Washita County USDA Serv Cntr,Cordell,OK
40,151,Woods County USDA Serv Cntr,Alva,OK
40,153,Woodward County USDA Serv Cntr,Woodward,OK
40,806,Blackwell Cooperative Elevator Association,Blackwell,OK
41,000,Oregon State USDA Office,Tualatin,OR
41,001,Baker County USDA Serv Cntr,Baker City,OR
41,003,Benton County FSA Office,Tangent,OR
41,005,Clackamas County USDA Serv Cntr,Oregon City,OR
41,007,Clatsop County FSA Office,Tillamook,OR
41,009,Columbia County FSA Office,Hillsboro,OR
41,011,Coos County USDA Serv Cntr,Coquille,OR
41,013,Crook County FSA Office,Redmond,OR
41,015,Curry County FSA Office,Coquille,OR
41,017,Deshutes County USDA Serv Cntr,Redmond,OR
41,019,Douglas County USDA Serv Cntr,Roseburg,OR
41,021,Gilliam County USDA Serv Cntr,Condon,OR
41,023,Grant County USDA Serv Cntr,John Day,OR
41,025,Harney County USDA Serv Cntr,Hines,OR
41,027,Hood River County FSA Office,The Dalles,OR
41,029,Jackson County USDA Serv Cntr,Medford,OR
41,031,Jefferson County FSA Office,Redmond,OR
41,033,Josephine County FSA Office,Medford,OR
41,035,Klamath County USDA Serv Cntr,Klamath Falls,OR
41,037,Lake County USDA Serv Cntr,Lakeview,OR
41,039,Lane County USDA Serv Cntr,Eugene,OR
41,041,Lincoln County FSA Office,Tangent,OR
41,043,Linn County USDA Serv Cntr,Tangent,OR
41,045,Malheur County USDA Serv Cntr,Ontario,OR
41,047,Marion County USDA Serv Cntr,Salem,OR
41,049,Morrow County USDA Serv Cntr,Heppner,OR
41,051,Multnomah County FSA Office,Oregon City,OR
41,053,Polk County USDA Serv Cntr,Dallas,OR
41,055,Sherman County USDA Serv Cntr,Moro,OR
41,057,Tillamook County USDA Serv Cntr,Tillamook,OR
41,059,Umatilla County USDA Serv Cntr,Pendleton,OR
41,061,Union County USDA Serv Cntr,La Grande,OR
41,063,Wallowa County USDA Serv Cntr,Enterprise,OR
41,065,Wasco County USDA Serv Cntr,The Dalles,OR
41,067,Washington County USDA Serv Cntr,Hillsboro,OR
41,069,Wheeler County FSA Office,Condon,OR
41,071,Yamhill County USDA Serv Cntr,McMinnville,OR
42,000,Pennsylvania State USDA Office,Harrisburg,PA
42,001,Adams County USDA Serv Cntr,Gettysburg,PA
42,003,Allegheny County FSA Office,Beaver,PA
42,005,Armstrong County USDA Serv Cntr,Kittanning,PA
42,007,Beaver County USDA Serv Cntr,Beaver,PA
42,009,Bedford County USDA Serv Cntr,Bedford,PA
42,011,Berks County USDA Serv Cntr,Leesport,PA
42,013,Blair County USDA Serv Cntr,Hollidaysburg,PA
42,015,Bradford County USDA Serv Cntr,Towanda,PA
42,017,Bucks County USDA Serv Cntr,Chalfont,PA
42,019,Butler County USDA Serv Cntr,Butler,PA
42,021,Cambria County USDA Serv Cntr,Ebensburg,PA
42,023,Cameron County FSA Office,Coudersport,PA
42,025,Carbon County USDA Serv Cntr,Lehighton,PA
42,027,Centre County FSA Office,Mill Hall,PA
42,029,Chester County USDA Serv Cntr,West Chester,PA
42,031,Clarion County USDA Serv Cntr,Clarion,PA
42,033,Clearfield County USDA Serv Cntr,Dubois,PA
42,035,Clinton County USDA Serv Cntr,Mill Hall,PA
42,037,Columbia County USDA Serv Cntr,Bloomsburg,PA
42,039,Crawford County USDA Serv Cntr,Meadville,PA
42,041,Cumberland County USDA Serv Cntr,Carlisle,PA
42,043,Dauphin County USDA Serv Cntr,Dauphin,PA
42,045,Delaware County FSA Office,West Chester,PA
42,047,Elk County FSA Office,Dubois,PA
42,049,Erie County USDA Serv Cntr,Waterford,PA
42,051,Fayette County USDA Serv Cntr,Lemont Furnance,PA
42,053,Forest County FSA Office,Franklin,PA
42,055,Franklin County USDA Serv Cntr,Chambersburg,PA
42,057,Fulton County USDA Serv Cntr,Mc Connellsburg,PA
42,059,Greene County FSA Office,Lemont Furnance,PA
42,061,Huntingdon County USDA Serv Cntr,Huntingdon,PA
42,063,Indiana County USDA Serv Cntr,Indiana,PA
42,065,Jefferson County FSA Office,Dubois,PA
42,067,Juniata County USDA Serv Cntr,Mifflintown,PA
42,069,Lackawanna County USDA Serv Cntr,Mayfield,PA
42,071,Lancaster County USDA Serv Cntr,Lancaster,PA
42,073,Lawrence County USDA Serv Cntr,New Castle,PA
42,075,Lebanon County USDA Serv Cntr,Lebanon,PA
42,077,Lehigh County USDA Serv Cntr,Allentown,PA
42,079,Luzerne County USDA Serv Cntr,Plymouth,PA
42,081,Lycoming County USDA Serv Cntr,Montoursville,PA
42,083,McKean County FSA Office,Coudersport,PA
42,085,Mercer County USDA Serv Cntr,Mercer,PA
42,087,Mifflin County USDA Serv Cntr,Burnham,PA
42,089,Monroe County FSA Office,Lehighton,PA
42,091,Montgomery County USDA Serv Cntr,Collegeville,PA
42,093,Montour County FSA Office,Bloomsburg,PA
42,095,Northampton County USDA Serv Cntr,Nazareth,PA
42,097,Northumberland County USDA Serv Cntr,Sunbury,PA
42,099,Perry County USDA Serv Cntr,New Bloomfield,PA
42,101,Philadelphia County FSA Office,Chalfont,PA
42,103,Pike County FSA Office,Mayfield,PA
42,105,Potter County USDA Serv Cntr,Coudersport,PA
42,107,Schuylkill County USDA Serv Cntr,Pottsville,PA
42,109,Snyder County USDA Serv Cntr,Middleburg,PA
42,111,Somerset County USDA Serv Cntr,Somerset,PA
42,113,Sullivan County FSA Office,Tunkhannock,PA
42,115,Susquehana County USDA Serv Cntr,Montrose,PA
42,117,Tioga County USDA Serv Cntr,Wellsboro,PA
42,119,Union County FSA Office,Middleburg,PA
42,121,Venango County USDA Serv Cntr,Franklin,PA
42,123,Warren County FSA Office,Franklin,PA
42,125,Washington County USDA Serv Cntr,Washington,PA
42,127,Wayne County FSA Office,Mayfield,PA
42,129,Westmorland County USDA Serv Cntr,Greensburg,PA
42,131,Wyoming County USDA Serv Cntr,Tunkhannock,PA
42,133,York County USDA Serv Cntr,York,PA
44,000,Rhode Island State USDA Office,Warwick,RI
44,001,Bristol County FSA Office,Warwick,RI
44,003,Kent County USDA Serv Cntr,Warwick,RI
44,005,Newport County FSA Office,Warwick,RI
44,007,Providence County FSA Office,Warwick,RI
44,009,Washington County USDA Serv Cntr,Warwick,RI
45,000,South Carolina State USDA Office,Columbia,SC
45,001,Abbeville County USDA Serv Cntr,Abbeville,SC
45,003,Aiken County USDA Serv Cntr,Aiken,SC
45,005,Allendale County USDA Serv Cntr,Allendale,SC
45,007,Anderson County USDA Serv Cntr,Anderson,SC
45,009,Bamberg County USDA Serv Cntr,Bamberg,SC
45,011,Barnwell County USDA Serv Cntr,Barnwell,SC
45,013,Beaufort County FSA Office,Ridgeland,SC
45,015,Berkeley County FSA Office,North Charleston,SC
45,017,Calhoun County USDA Serv Cntr,St. Matthews,SC
45,019,Charleston County USDA Serv Cntr,North Charleston,SC
45,021,Cherokee County FSA Office,Spartanburg,SC
45,023,Chester County USDA Serv Cntr,Chester,SC
45,025,Chesterfield County USDA Serv Cntr,Chesterfield,SC
45,027,Clarendon County USDA Serv Cntr,Manning,SC
45,029,Colleton County USDA Serv Cntr,Walterboro,SC
45,031,Darlington County USDA Serv Cntr,Darlington,SC
45,033,Dillon County USDA Serv Cntr,Dillon,SC
45,035,Dorchester County USDA Serv Cntr,St George,SC
45,037,Edgefield County USDA Serv Cntr,Edgefield,SC
45,039,Fairfield County FSA Office,Chester,SC
45,041,Florence County USDA Serv Cntr,Florence,SC
45,043,Georgetown County USDA Serv Cntr,Georgetown,SC
45,045,Greenville County USDA Serv Cntr,Greenville,SC
45,047,Greenwood County FSA Office,Abbeville,SC
45,049,Hampton County USDA Serv Cntr,Hampton,SC
45,051,Horry County USDA Serv Cntr,Conway,SC
45,053,Jasper County USDA Serv Cntr,Ridgeland,SC
45,055,Kershaw County USDA Serv Cntr,Camden,SC
45,057,Lancaster County USDA Serv Cntr,Lancaster,SC
45,059,Laurens County USDA Serv Cntr,Laurens,SC
45,061,Lee County USDA Serv Cntr,Bishopville,SC
45,063,Lexington County USDA Serv Cntr,Lexington,SC
45,065,McCormick County FSA Office,Abbeville,SC
45,067,Marion County USDA Serv Cntr,Marion,SC
45,069,Marlboro County USDA Serv Cntr,Bennettsville,SC
45,071,Newberry County USDA Serv Cntr,Newberry,SC
45,073,Oconee County USDA Serv Cntr,Walhalla,SC
45,075,Orangeburg County USDA Serv Cntr,Orangeburg,SC
45,077,Pickens County FSA Office,Greenville,SC
45,079,Richland County FSA Office,St. Matthews,SC
45,081,Saluda County USDA Serv Cntr,Saluda,SC
45,083,Spartanburg County USDA Serv Cntr,Spartanburg,SC
45,085,Sumter County USDA Serv Cntr,Sumter,SC
45,087,Union County FSA Office,Spartanburg,SC
45,089,Williamsburg County USDA Serv Cntr,Kingstree,SC
45,091,York County USDA Serv Cntr,York,SC
46,000,South Dakota State USDA Office,Huron,SD
46,003,Aurora County USDA Serv Cntr,Plankinton,SD
46,005,Beadle County USDA Serv Cntr,Huron,SD
46,007,Bennett County USDA Serv Cntr,Martin,SD
46,009,Bon Homme County USDA Serv Cntr,Tyndall,SD
46,011,Brookings County USDA Serv Cntr,Brookings,SD
46,013,Brown County USDA Serv Cntr,Aberdeen,SD
46,015,Brule County USDA Serv Cntr,Chamberlain,SD
46,017,Buffalo County FSA Office,Chamberlain,SD
46,019,Butte County USDA Serv Cntr,Belle Fourche,SD
46,021,Campbell County USDA Serv Cntr,Mound City,SD
46,023,Charles Mix County USDA Serv Cntr,Lake Andes,SD
46,025,Clark County USDA Serv Cntr,Clark,SD
46,027,Clay County USDA Serv Cntr,Vermillion,SD
46,029,Codington County USDA Serv Cntr,Watertown,SD
46,031,Corson County USDA Serv Cntr,McIntosh,SD
46,033,Custer County FSA Office,Hot Springs,SD
46,035,Davison County USDA Serv Cntr,Mitchell,SD
46,037,Day County USDA Serv Cntr,Webster,SD
46,039,Deuel County USDA Serv Cntr,Clear Lake,SD
46,041,Dewey County USDA Serv Cntr,Timber Lake,SD
46,043,Douglas County USDA Serv Cntr,Armour,SD
46,045,Edmunds County USDA Serv Cntr,Ipswich,SD
46,047,Fall River County USDA Serv Cntr,Hot Springs,SD
46,049,Faulk County USDA Serv Cntr,Faulkton,SD
46,051,Grant County USDA Serv Cntr,Milbank,SD
46,053,Gregory County USDA Serv Cntr,Burke,SD
46,055,Haakon County USDA Serv Cntr,Philip,SD
46,057,Hamlin County USDA Serv Cntr,Hayti,SD
46,059,Hand County USDA Serv Cntr,Miller,SD
46,061,Hanson County FSA Office,Mitchell,SD
46,063,Harding County USDA Serv Cntr,Buffalo,SD
46,065,Hughes County USDA Serv Cntr,Pierre,SD
46,067,Hutchinson County USDA Serv Cntr,Parkston,SD
46,069,Hyde County USDA Serv Cntr,Highmore,SD
46,071,Jackson County USDA Serv Cntr,Kadoka,SD
46,073,Jerauld County USDA Serv Cntr,Wessington Springs,SD
46,075,Jones County USDA Serv Cntr,Murdo,SD
46,077,Kingsbury County USDA Serv Cntr,De Smet,SD
46,079,Lake County USDA Serv Cntr,Madison,SD
46,081,Lawrence County FSA Office,Belle Fourche,SD
46,083,Lincoln County USDA Serv Cntr,Canton,SD
46,085,Lyman County USDA Serv Cntr,Kennebec,SD
46,087,McCook County USDA Serv Cntr,Salem,SD
46,089,McPherson County USDA Serv Cntr,Leola,SD
46,091,Marshall County USDA Serv Cntr,Britton,SD
46,093,Meade County USDA Serv Cntr,Sturgis,SD
46,095,Mellette County USDA Serv Cntr,White River,SD
46,097,Miner County USDA Serv Cntr,Howard,SD
46,099,Minnehaha County USDA Serv Cntr,Sioux Falls,SD
46,101,Moody County USDA Serv Cntr,Flandreau,SD
46,103,Pennington County USDA Serv Cntr,Rapid City,SD
46,105,Perkins County USDA Serv Cntr,Bison,SD
46,107,Potter County USDA Serv Cntr,Gettysburg,SD
46,109,Roberts County USDA Serv Cntr,Sisseton,SD
46,111,Sanborn County USDA Serv Cntr,Woonsocket,SD
46,113,Shannon County FSA Office,Martin,SD
46,115,Spink County USDA Serv Cntr,Redfield,SD
46,117,Stanley County FSA Office,Pierre,SD
46,119,Sully County USDA Serv Cntr,Onida,SD
46,121,Todd County FSA Office,White River,SD
46,123,Tripp County USDA Serv Cntr,Winner,SD
46,125,Turner County USDA Serv Cntr,Parker,SD
46,127,Union County USDA Serv Cntr,Elk Point,SD
46,129,Walworth County USDA Serv Cntr,Selby,SD
46,135,Yankton County USDA Serv Cntr,Yankton,SD
46,137,Ziebach County USDA Serv Cntr,Dupree,SD
47,000,Tennessee State USDA Office,Nashville,TN
47,001,Anderson County USDA Serv Cntr,Clinton,TN
47,003,Bedford County USDA Serv Cntr,Shelbyville,TN
47,005,Benton County USDA Serv Cntr,Camden,TN
47,007,Bledsoe County USDA Serv Cntr,Pikeville,TN
47,009,Blount County FSA Office,Madisonville,TN
47,011,Bradley County USDA Serv Cntr,Cleveland,TN
47,013,Campbell County FSA Office,Clinton,TN
47,015,Cannon County USDA Serv Cntr,Woodbury,TN
47,017,Carroll County USDA Serv Cntr,Huntingdon,TN
47,019,Carter County USDA Serv Cntr,Elizabethton,TN
47,021,Cheatham County USDA Serv Cntr,Ashland City,TN
47,023,Chester County FSA Office,Selmer,TN
47,025,Claiborne County USDA Serv Cntr,Tazewell,TN
47,027,Clay County FSA Office,Gainesboro,TN
47,029,Cocke County USDA Serv Cntr,Newport,TN
47,031,Coffee County USDA Serv Cntr,Manchester,TN
47,033,Crockett County USDA Serv Cntr,Alamo,TN
47,035,Cumberland County USDA Serv Cntr,Crossville,TN
47,037,Davidson County FSA Office,Springfield,TN
47,039,Decatur County FSA Office,Lexington,TN
47,041,DeKalb County USDA Serv Cntr,Smithville,TN
47,043,Dickson County USDA Serv Cntr,Dickson,TN
47,045,Dyer County USDA Serv Cntr,Dyersburg,TN
47,047,Fayette County USDA Serv Cntr,Somerville,TN
47,049,Fentress County USDA Serv Cntr,Jamestown,TN
47,051,Franklin County USDA Serv Cntr,Winchester,TN
47,053,Gibson County USDA Serv Cntr,Trenton,TN
47,055,Giles County USDA Serv Cntr,Pulaski,TN
47,057,Grainger County FSA Office,Morristown,TN
47,059,Greene County USDA Serv Cntr,Greeneville,TN
47,061,Grundy County FSA Office,Manchester,TN
47,063,Hamblen County USDA Serv Cntr,Morristown,TN
47,065,Hamilton County USDA Serv Cntr,Chattanooga,TN
47,067,Hancock County FSA Office,Rogersville,TN
47,069,Hardeman County USDA Serv Cntr,Bolivar,TN
47,071,Hardin County USDA Serv Cntr,Savannah,TN
47,073,Hawkins County USDA Serv Cntr,Rogersville,TN
47,075,Haywood County USDA Serv Cntr,Brownsville,TN
47,077,Henderson County USDA Serv Cntr,Lexington,TN
47,079,Henry County USDA Serv Cntr,Paris,TN
47,081,Hickman County USDA Serv Cntr,Centerville,TN
47,083,Houston County FSA Office,Dover,TN
47,085,Humphreys County USDA Serv Cntr,Waverly,TN
47,087,Jackson County USDA Serv Cntr,Gainesboro,TN
47,089,Jefferson County USDA Serv Cntr,Dandridge,TN
47,091,Johnson County USDA Serv Cntr,Mountain City,TN
47,093,Knox County USDA Serv Cntr,Knoxville,TN
47,095,Lake County USDA Serv Cntr,Tiptonville,TN
47,097,Lauderdale County USDA Serv Cntr,Ripley,TN
47,099,Lawrence County USDA Serv Cntr,Lawrenceburg,TN
47,101,Lewis County FSA Office,Centerville,TN
47,103,Lincoln County USDA Serv Cntr,Fayetteville,TN
47,105,Loudon County FSA Office,Kingston,TN
47,107,McMinn County USDA Serv Cntr,Athens,TN
47,109,Mc Nairy County USDA Serv Cntr,Selmer,TN
47,111,Macon County USDA Serv Cntr,Lafayette,TN
47,113,Madison County USDA Serv Cntr,Jackson,TN
47,115,Marion County USDA Serv Cntr,Jasper,TN
47,117,Marshall County USDA Serv Cntr,Lewisburg,TN
47,119,Maury County USDA Serv Cntr,Columbia,TN
47,121,Meigs County FSA Office,Athens,TN
47,123,Monroe County USDA Serv Cntr,Madisonville,TN
47,125,Montgomery County USDA Serv Cntr,Clarksville,TN
47,127,Moore County FSA Office,Shelbyville,TN
47,129,Morgan County USDA Serv Cntr,Wartburg,TN
47,131,Obion County USDA Serv Cntr,Union City,TN
47,133,Overton County USDA Serv Cntr,Livingston,TN
47,135,Perry County FSA Office,Centerville,TN
47,137,Pickett County FSA Office,Jamestown,TN
47,139,Polk County,Cleveland,TN
47,141,Putnam County USDA Serv Cntr,Cookeville,TN
47,143,Rhea County USDA Serv Cntr,Dayton,TN
